id,date,time,x,y
81,2004/1/1,2:36:0,650,178.8,
82,2004/1/1,2:36:0,548.4,571.2,
83,2004/1/1,2:36:0,373.6,263.6,
84,2004/1/1,2:36:0,524.4,1206.8,
85,2004/1/1,2:36:0,195.6,215.4,
86,2004/1/1,2:36:0,99.6,1199.4,
87,2004/1/1,2:36:0,695.6,246.2,
88,2004/1/1,2:36:0,738.2,806.8,
89,2004/1/1,2:36:0,265.6,700.0,
90,2004/1/1,2:36:0,99.2,905.0,
91,2004/1/1,2:36:0,680.2,687.8,
92,2004/1/1,2:36:0,373.2,697.6,
93,2004/1/1,2:36:0,544.6,1097.2,
94,2004/1/1,2:36:0,564.4,1114.6,
95,2004/1/1,2:36:0,107.6,208.8,
96,2004/1/1,2:36:0,447.2,139.6,
97,2004/1/1,2:36:0,501.4,792.8,
98,2004/1/1,2:36:0,173.8,250.4,
99,2004/1/1,2:36:0,746.6,877.6,
100,2004/1/1,2:36:0,418.4,211.6,
1,2004/1/1,2:37:0,144.4,150.8,
2,2004/1/1,2:37:0,217.4,1061.2,
3,2004/1/1,2:37:0,364.2,551.4,
4,2004/1/1,2:37:0,657.8,233.4,
5,2004/1/1,2:37:0,601.4,212.0,
6,2004/1/1,2:37:0,704,988.2,
7,2004/1/1,2:37:0,372.2,161.2,
8,2004/1/1,2:37:0,554.4,122.8,
9,2004/1/1,2:37:0,578.6,209.0,
10,2004/1/1,2:37:0,204.2,514.4,
11,2004/1/1,2:37:0,731.4,885.8,
12,2004/1/1,2:37:0,89.6,1215.6,
13,2004/1/1,2:37:0,475.6,147.6,
14,2004/1/1,2:37:0,715.4,44.6,
15,2004/1/1,2:37:0,668,131.0,
16,2004/1/1,2:37:0,531.6,884.6,
17,2004/1/1,2:37:0,582.4,150.6,
18,2004/1/1,2:37:0,659,1059.2,
19,2004/1/1,2:37:0,627.6,717.6,
20,2004/1/1,2:37:0,296.6,718.2,
21,2004/1/1,2:37:0,559.6,781.2,
22,2004/1/1,2:37:0,632.6,223.4,
23,2004/1/1,2:37:0,314.2,908.4,
24,2004/1/1,2:37:0,553.4,685.2,
25,2004/1/1,2:37:0,168.6,954.2,
26,2004/1/1,2:37:0,566.2,675.8,
27,2004/1/1,2:37:0,213.2,1211.0,
28,2004/1/1,2:37:0,242.4,1099.8,
29,2004/1/1,2:37:0,216,387.0,
30,2004/1/1,2:37:0,631.6,922.0,
31,2004/1/1,2:37:0,249,556.4,
32,2004/1/1,2:37:0,306.2,25.6,
33,2004/1/1,2:37:0,265.2,280.0,
34,2004/1/1,2:37:0,165,979.6,
35,2004/1/1,2:37:0,380.4,1114.4,
36,2004/1/1,2:37:0,691.8,563.0,
37,2004/1/1,2:37:0,664.8,987.6,
38,2004/1/1,2:37:0,361.8,1112.2,
39,2004/1/1,2:37:0,594.6,1011.8,
40,2004/1/1,2:37:0,703.6,272.2,
41,2004/1/1,2:37:0,60,1008.2,
42,2004/1/1,2:37:0,758.4,680.0,
43,2004/1/1,2:37:0,153,578.8,
44,2004/1/1,2:37:0,710.2,141.2,
45,2004/1/1,2:37:0,553.4,702.0,
46,2004/1/1,2:37:0,90.8,885.8,
47,2004/1/1,2:37:0,560.8,281.2,
48,2004/1/1,2:37:0,586.8,288.4,
49,2004/1/1,2:37:0,684,579.4,
50,2004/1/1,2:37:0,352,1098.6,
51,2004/1/1,2:37:0,699.4,230.4,
52,2004/1/1,2:37:0,666.2,121.4,
53,2004/1/1,2:37:0,565.6,123.6,
54,2004/1/1,2:37:0,162.2,175.6,
55,2004/1/1,2:37:0,3.8,205.4,
56,2004/1/1,2:37:0,264.8,983.6,
57,2004/1/1,2:37:0,206.2,290.0,
58,2004/1/1,2:37:0,751,1094.0,
59,2004/1/1,2:37:0,202.2,296.4,
60,2004/1/1,2:37:0,571.8,676.8,
61,2004/1/1,2:37:0,124,545.4,
62,2004/1/1,2:37:0,158.2,586.4,
63,2004/1/1,2:37:0,67.2,765.4,
64,2004/1/1,2:37:0,488.8,675.6,
65,2004/1/1,2:37:0,358.6,595.8,
66,2004/1/1,2:37:0,123.4,163.4,
67,2004/1/1,2:37:0,306.8,369.0,
68,2004/1/1,2:37:0,570.6,1120.2,
69,2004/1/1,2:37:0,588.2,588.8,
70,2004/1/1,2:37:0,726.2,460.8,
71,2004/1/1,2:37:0,432.4,153.8,
72,2004/1/1,2:37:0,754.2,28.8,
73,2004/1/1,2:37:0,279,982.4,
74,2004/1/1,2:37:0,731.8,892.2,
75,2004/1/1,2:37:0,559.8,587.6,
76,2004/1/1,2:37:0,282,613.2,
77,2004/1/1,2:37:0,619.2,705.2,
78,2004/1/1,2:37:0,76.8,893.2,
79,2004/1/1,2:37:0,758.4,81.0,
80,2004/1/1,2:37:0,114.2,558.0,
81,2004/1/1,2:37:0,650.2,177.0,
82,2004/1/1,2:37:0,546.6,570.4,
83,2004/1/1,2:37:0,372,262.8,
84,2004/1/1,2:37:0,525.4,1208.4,
85,2004/1/1,2:37:0,210,215.4,
86,2004/1/1,2:37:0,100.2,1199.8,
87,2004/1/1,2:37:0,693.8,246.6,
88,2004/1/1,2:37:0,738,805.8,
89,2004/1/1,2:37:0,265.6,700.0,
90,2004/1/1,2:37:0,97.6,903.2,
91,2004/1/1,2:37:0,681,689.6,
92,2004/1/1,2:37:0,372.6,696.0,
93,2004/1/1,2:37:0,546.4,1095.6,
94,2004/1/1,2:37:0,563,1114.2,
95,2004/1/1,2:37:0,90,208.8,
96,2004/1/1,2:37:0,446.8,139.4,
97,2004/1/1,2:37:0,502.8,792.2,
98,2004/1/1,2:37:0,175.4,252.2,
99,2004/1/1,2:37:0,745.6,876.4,
100,2004/1/1,2:37:0,441.8,212.8,
1,2004/1/1,2:38:0,143,149.2,
2,2004/1/1,2:38:0,203.6,1065.0,
3,2004/1/1,2:38:0,365.6,551.4,
4,2004/1/1,2:38:0,657.8,233.4,
5,2004/1/1,2:38:0,620.6,212.0,
6,2004/1/1,2:38:0,702.4,989.4,
7,2004/1/1,2:38:0,370.6,159.8,
8,2004/1/1,2:38:0,552.8,121.2,
9,2004/1/1,2:38:0,561.2,207.2,
10,2004/1/1,2:38:0,202.8,524.8,
11,2004/1/1,2:38:0,733,884.8,
12,2004/1/1,2:38:0,89.8,1216.4,
13,2004/1/1,2:38:0,475.8,145.8,
14,2004/1/1,2:38:0,714,45.6,
15,2004/1/1,2:38:0,668,130.6,
16,2004/1/1,2:38:0,532,886.2,
17,2004/1/1,2:38:0,583,152.4,
18,2004/1/1,2:38:0,659,1059.2,
19,2004/1/1,2:38:0,629.2,730.4,
20,2004/1/1,2:38:0,297,716.6,
21,2004/1/1,2:38:0,561,780.2,
22,2004/1/1,2:38:0,630.8,202.6,
23,2004/1/1,2:38:0,315,910.0,
24,2004/1/1,2:38:0,554,684.6,
25,2004/1/1,2:38:0,168.6,952.8,
26,2004/1/1,2:38:0,565.6,676.2,
27,2004/1/1,2:38:0,212.6,1190.6,
28,2004/1/1,2:38:0,243.4,1101.6,
29,2004/1/1,2:38:0,215.4,377.4,
30,2004/1/1,2:38:0,631.6,946.8,
31,2004/1/1,2:38:0,248.8,557.0,
32,2004/1/1,2:38:0,306.6,26.4,
33,2004/1/1,2:38:0,264,280.2,
34,2004/1/1,2:38:0,164.6,980.0,
35,2004/1/1,2:38:0,380.4,1115.8,
36,2004/1/1,2:38:0,692,563.4,
37,2004/1/1,2:38:0,666,987.4,
38,2004/1/1,2:38:0,363.2,1112.2,
39,2004/1/1,2:38:0,594.6,1011.0,
40,2004/1/1,2:38:0,703,273.6,
41,2004/1/1,2:38:0,60.4,1008.2,
42,2004/1/1,2:38:0,760,681.2,
43,2004/1/1,2:38:0,152.8,577.8,
44,2004/1/1,2:38:0,711.8,141.4,
45,2004/1/1,2:38:0,553.4,703.2,
46,2004/1/1,2:38:0,90.2,885.4,
47,2004/1/1,2:38:0,559.8,280.0,
48,2004/1/1,2:38:0,586,289.4,
49,2004/1/1,2:38:0,683,580.0,
50,2004/1/1,2:38:0,353.4,1098.6,
51,2004/1/1,2:38:0,700,229.2,
52,2004/1/1,2:38:0,667.6,119.8,
53,2004/1/1,2:38:0,565.4,124.8,
54,2004/1/1,2:38:0,162.6,174.8,
55,2004/1/1,2:38:0,830,207.8,
56,2004/1/1,2:38:0,265.8,982.8,
57,2004/1/1,2:38:0,206.2,303.6,
58,2004/1/1,2:38:0,749.8,1092.8,
59,2004/1/1,2:38:0,200.8,300.4,
60,2004/1/1,2:38:0,572.8,678.2,
61,2004/1/1,2:38:0,123.4,544.6,
62,2004/1/1,2:38:0,157,584.6,
63,2004/1/1,2:38:0,67.2,765.0,
64,2004/1/1,2:38:0,489.8,675.6,
65,2004/1/1,2:38:0,357.4,595.4,
66,2004/1/1,2:38:0,122,164.8,
67,2004/1/1,2:38:0,305,369.4,
68,2004/1/1,2:38:0,571.8,1120.2,
69,2004/1/1,2:38:0,586.8,588.8,
70,2004/1/1,2:38:0,727.6,461.0,
71,2004/1/1,2:38:0,433.6,152.4,
72,2004/1/1,2:38:0,753.4,28.4,
73,2004/1/1,2:38:0,279,983.6,
74,2004/1/1,2:38:0,733.4,893.4,
75,2004/1/1,2:38:0,559.4,585.8,
76,2004/1/1,2:38:0,281,611.8,
77,2004/1/1,2:38:0,618.4,704.6,
78,2004/1/1,2:38:0,75,892.8,
79,2004/1/1,2:38:0,759.8,81.0,
80,2004/1/1,2:38:0,115,559.2,
81,2004/1/1,2:38:0,649.8,177.0,
82,2004/1/1,2:38:0,544.8,570.4,
83,2004/1/1,2:38:0,372.2,261.0,
84,2004/1/1,2:38:0,524.8,1208.6,
85,2004/1/1,2:38:0,213,195.0,
86,2004/1/1,2:38:0,100,1200.8,
87,2004/1/1,2:38:0,693.6,246.6,
88,2004/1/1,2:38:0,736.8,805.8,
89,2004/1/1,2:38:0,265.2,701.4,
90,2004/1/1,2:38:0,97.6,904.2,
91,2004/1/1,2:38:0,681,690.8,
92,2004/1/1,2:38:0,371.8,697.8,
93,2004/1/1,2:38:0,546.8,1095.8,
94,2004/1/1,2:38:0,562.4,1115.6,
95,2004/1/1,2:38:0,71.8,207.6,
96,2004/1/1,2:38:0,446.4,137.8,
97,2004/1/1,2:38:0,503.4,790.8,
98,2004/1/1,2:38:0,177.2,252.2,
99,2004/1/1,2:38:0,744.2,875.4,
100,2004/1/1,2:38:0,459.4,213.4,
1,2004/1/1,2:39:0,142.8,149.6,
2,2004/1/1,2:39:0,204.6,1071.0,
3,2004/1/1,2:39:0,364,551.6,
4,2004/1/1,2:39:0,659,231.8,
5,2004/1/1,2:39:0,625.6,225.0,
6,2004/1/1,2:39:0,701,990.0,
7,2004/1/1,2:39:0,371.6,159.6,
8,2004/1/1,2:39:0,554.2,120.2,
9,2004/1/1,2:39:0,547.6,206.6,
10,2004/1/1,2:39:0,201.8,528.6,
11,2004/1/1,2:39:0,733.6,884.6,
12,2004/1/1,2:39:0,88,1216.2,
13,2004/1/1,2:39:0,477,145.2,
14,2004/1/1,2:39:0,714.4,44.4,
15,2004/1/1,2:39:0,667.6,131.8,
16,2004/1/1,2:39:0,532,885.6,
17,2004/1/1,2:39:0,583.2,151.6,
18,2004/1/1,2:39:0,663.2,1059.8,
19,2004/1/1,2:39:0,627.4,749.8,
20,2004/1/1,2:39:0,297,716.4,
21,2004/1/1,2:39:0,560.4,780.8,
22,2004/1/1,2:39:0,638,195.0,
23,2004/1/1,2:39:0,316.2,910.8,
24,2004/1/1,2:39:0,553.8,683.0,
25,2004/1/1,2:39:0,168.6,951.0,
26,2004/1/1,2:39:0,564,676.2,
27,2004/1/1,2:39:0,211.2,1170.4,
28,2004/1/1,2:39:0,242.6,1101.0,
29,2004/1/1,2:39:0,216.8,362.0,
30,2004/1/1,2:39:0,632.6,970.6,
31,2004/1/1,2:39:0,250.6,555.2,
32,2004/1/1,2:39:0,306.6,25.2,
33,2004/1/1,2:39:0,264.6,279.4,
34,2004/1/1,2:39:0,164.6,980.0,
35,2004/1/1,2:39:0,382.2,1115.4,
36,2004/1/1,2:39:0,692.4,562.0,
37,2004/1/1,2:39:0,664.8,986.6,
38,2004/1/1,2:39:0,362.8,1111.2,
39,2004/1/1,2:39:0,594.4,1012.8,
40,2004/1/1,2:39:0,703,273.6,
41,2004/1/1,2:39:0,62,1009.2,
42,2004/1/1,2:39:0,761,680.2,
43,2004/1/1,2:39:0,152.4,579.0,
44,2004/1/1,2:39:0,712,143.0,
45,2004/1/1,2:39:0,551.6,702.8,
46,2004/1/1,2:39:0,88.8,885.4,
47,2004/1/1,2:39:0,560,281.2,
48,2004/1/1,2:39:0,585.6,289.6,
49,2004/1/1,2:39:0,684.6,581.2,
50,2004/1/1,2:39:0,353.4,1097.6,
51,2004/1/1,2:39:0,701.8,230.4,
52,2004/1/1,2:39:0,666.8,120.2,
53,2004/1/1,2:39:0,565.4,124.2,
54,2004/1/1,2:39:0,163,174.0,
55,2004/1/1,2:39:0,817,209.2,
56,2004/1/1,2:39:0,267,982.8,
57,2004/1/1,2:39:0,205.6,319.2,
58,2004/1/1,2:39:0,751.6,1091.4,
59,2004/1/1,2:39:0,200,299.0,
60,2004/1/1,2:39:0,572,676.4,
61,2004/1/1,2:39:0,123,543.4,
62,2004/1/1,2:39:0,156.6,584.8,
63,2004/1/1,2:39:0,67.2,763.8,
64,2004/1/1,2:39:0,490.4,675.6,
65,2004/1/1,2:39:0,356.2,595.4,
66,2004/1/1,2:39:0,123.2,165.6,
67,2004/1/1,2:39:0,303.6,368.6,
68,2004/1/1,2:39:0,571.4,1122.0,
69,2004/1/1,2:39:0,586.2,589.4,
70,2004/1/1,2:39:0,727.2,461.0,
71,2004/1/1,2:39:0,432.6,154.2,
72,2004/1/1,2:39:0,752.2,28.2,
73,2004/1/1,2:39:0,279,983.8,
74,2004/1/1,2:39:0,732,894.6,
75,2004/1/1,2:39:0,559.2,586.4,
76,2004/1/1,2:39:0,281.6,611.8,
77,2004/1/1,2:39:0,617.8,704.8,
78,2004/1/1,2:39:0,75,892.4,
79,2004/1/1,2:39:0,759,79.4,
80,2004/1/1,2:39:0,116.2,558.6,
81,2004/1/1,2:39:0,650.8,176.2,
82,2004/1/1,2:39:0,543.2,571.8,
83,2004/1/1,2:39:0,371.4,260.8,
84,2004/1/1,2:39:0,525.2,1209.2,
85,2004/1/1,2:39:0,211.8,176.0,
86,2004/1/1,2:39:0,101,1202.2,
87,2004/1/1,2:39:0,693.6,246.2,
88,2004/1/1,2:39:0,736.2,806.6,
89,2004/1/1,2:39:0,266,701.8,
90,2004/1/1,2:39:0,96.6,904.8,
91,2004/1/1,2:39:0,681.2,690.0,
92,2004/1/1,2:39:0,371.8,699.6,
93,2004/1/1,2:39:0,547.8,1097.0,
94,2004/1/1,2:39:0,562.6,1116.8,
95,2004/1/1,2:39:0,58.6,209.4,
96,2004/1/1,2:39:0,447.8,137.4,
97,2004/1/1,2:39:0,502,789.0,
98,2004/1/1,2:39:0,175.4,253.4,
99,2004/1/1,2:39:0,746,874.8,
100,2004/1/1,2:39:0,480.2,214.2,
1,2004/1/1,2:40:0,143.4,149.2,
2,2004/1/1,2:40:0,203.8,1079.8,
3,2004/1/1,2:40:0,363.4,553.2,
4,2004/1/1,2:40:0,657.6,230.4,
5,2004/1/1,2:40:0,624.2,234.4,
6,2004/1/1,2:40:0,701.6,991.8,
7,2004/1/1,2:40:0,371.6,158.6,
8,2004/1/1,2:40:0,554.2,119.8,
9,2004/1/1,2:40:0,533.6,206.2,
10,2004/1/1,2:40:0,200.2,527.2,
11,2004/1/1,2:40:0,734,886.2,
12,2004/1/1,2:40:0,86.2,1214.6,
13,2004/1/1,2:40:0,475.6,143.8,
14,2004/1/1,2:40:0,715.4,45.2,
15,2004/1/1,2:40:0,669,133.2,
16,2004/1/1,2:40:0,531.2,886.2,
17,2004/1/1,2:40:0,584,150.2,
18,2004/1/1,2:40:0,669,1059.8,
19,2004/1/1,2:40:0,626.6,765.4,
20,2004/1/1,2:40:0,296.8,715.2,
21,2004/1/1,2:40:0,559.2,780.4,
22,2004/1/1,2:40:0,638.4,192.0,
23,2004/1/1,2:40:0,316.2,910.2,
24,2004/1/1,2:40:0,554.8,681.2,
25,2004/1/1,2:40:0,167.6,950.6,
26,2004/1/1,2:40:0,565.6,677.4,
27,2004/1/1,2:40:0,212.4,1194.2,
28,2004/1/1,2:40:0,243,1099.4,
29,2004/1/1,2:40:0,217,352.4,
30,2004/1/1,2:40:0,633.6,951.6,
31,2004/1/1,2:40:0,250.6,555.2,
32,2004/1/1,2:40:0,305.4,25.8,
33,2004/1/1,2:40:0,265.6,278.2,
34,2004/1/1,2:40:0,164.6,980.0,
35,2004/1/1,2:40:0,380.8,1115.0,
36,2004/1/1,2:40:0,694.2,563.4,
37,2004/1/1,2:40:0,666.2,987.8,
38,2004/1/1,2:40:0,363.8,1111.2,
39,2004/1/1,2:40:0,593.2,1014.4,
40,2004/1/1,2:40:0,702.4,273.4,
41,2004/1/1,2:40:0,61.8,1008.8,
42,2004/1/1,2:40:0,759.8,678.6,
43,2004/1/1,2:40:0,154,579.8,
44,2004/1/1,2:40:0,710.6,143.0,
45,2004/1/1,2:40:0,551.2,702.2,
46,2004/1/1,2:40:0,89.4,885.4,
47,2004/1/1,2:40:0,561,281.4,
48,2004/1/1,2:40:0,585.8,288.6,
49,2004/1/1,2:40:0,683.4,581.6,
50,2004/1/1,2:40:0,352,1098.6,
51,2004/1/1,2:40:0,700.8,231.4,
52,2004/1/1,2:40:0,666.8,121.0,
53,2004/1/1,2:40:0,564.4,124.4,
54,2004/1/1,2:40:0,162.2,174.2,
55,2004/1/1,2:40:0,797.6,209.0,
56,2004/1/1,2:40:0,267.4,982.8,
57,2004/1/1,2:40:0,205.4,327.4,
58,2004/1/1,2:40:0,751.6,1092.4,
59,2004/1/1,2:40:0,200.8,299.8,
60,2004/1/1,2:40:0,570.2,675.2,
61,2004/1/1,2:40:0,123.2,543.8,
62,2004/1/1,2:40:0,156.2,584.6,
63,2004/1/1,2:40:0,67.6,762.0,
64,2004/1/1,2:40:0,491,676.4,
65,2004/1/1,2:40:0,357.6,596.0,
66,2004/1/1,2:40:0,123.2,164.6,
67,2004/1/1,2:40:0,304.4,368.6,
68,2004/1/1,2:40:0,571.6,1122.0,
69,2004/1/1,2:40:0,587,587.8,
70,2004/1/1,2:40:0,725.4,459.2,
71,2004/1/1,2:40:0,433,153.4,
72,2004/1/1,2:40:0,753,28.0,
73,2004/1/1,2:40:0,280.4,983.4,
74,2004/1/1,2:40:0,730.4,894.0,
75,2004/1/1,2:40:0,559.2,587.0,
76,2004/1/1,2:40:0,283,613.6,
77,2004/1/1,2:40:0,617,706.4,
78,2004/1/1,2:40:0,75,892.2,
79,2004/1/1,2:40:0,757.4,77.8,
80,2004/1/1,2:40:0,115.4,559.0,
81,2004/1/1,2:40:0,649.8,176.8,
82,2004/1/1,2:40:0,544.4,571.8,
83,2004/1/1,2:40:0,371.8,259.2,
84,2004/1/1,2:40:0,525.4,1210.4,
85,2004/1/1,2:40:0,212.8,200.6,
86,2004/1/1,2:40:0,99.2,1200.4,
87,2004/1/1,2:40:0,692,245.0,
88,2004/1/1,2:40:0,737.4,807.6,
89,2004/1/1,2:40:0,266.8,701.2,
90,2004/1/1,2:40:0,96.4,906.2,
91,2004/1/1,2:40:0,682.4,690.6,
92,2004/1/1,2:40:0,373.4,699.4,
93,2004/1/1,2:40:0,549.4,1097.8,
94,2004/1/1,2:40:0,563.4,1116.8,
95,2004/1/1,2:40:0,37.8,209.2,
96,2004/1/1,2:40:0,447.6,135.6,
97,2004/1/1,2:40:0,502,789.0,
98,2004/1/1,2:40:0,174.8,253.8,
99,2004/1/1,2:40:0,744.4,876.0,
100,2004/1/1,2:40:0,492.8,215.4,
1,2004/1/1,2:41:0,142.8,148.6,
2,2004/1/1,2:41:0,203.8,1086.4,
3,2004/1/1,2:41:0,363.8,552.2,
4,2004/1/1,2:41:0,656.2,230.0,
5,2004/1/1,2:41:0,624.6,245.2,
6,2004/1/1,2:41:0,703,993.0,
7,2004/1/1,2:41:0,371.8,157.4,
8,2004/1/1,2:41:0,552.6,121.4,
9,2004/1/1,2:41:0,519.2,205.8,
10,2004/1/1,2:41:0,200.4,528.6,
11,2004/1/1,2:41:0,735.6,885.4,
12,2004/1/1,2:41:0,86.8,1214.4,
13,2004/1/1,2:41:0,474.4,143.0,
14,2004/1/1,2:41:0,713.6,45.6,
15,2004/1/1,2:41:0,668.4,134.2,
16,2004/1/1,2:41:0,530.8,886.6,
17,2004/1/1,2:41:0,584.2,149.4,
18,2004/1/1,2:41:0,674.8,1059.6,
19,2004/1/1,2:41:0,627.2,779.4,
20,2004/1/1,2:41:0,297.8,716.8,
21,2004/1/1,2:41:0,558.8,779.6,
22,2004/1/1,2:41:0,637.4,187.0,
23,2004/1/1,2:41:0,317.2,909.4,
24,2004/1/1,2:41:0,555.4,680.4,
25,2004/1/1,2:41:0,165.8,951.4,
26,2004/1/1,2:41:0,564.6,676.2,
27,2004/1/1,2:41:0,213.2,1173.2,
28,2004/1/1,2:41:0,241.2,1098.2,
29,2004/1/1,2:41:0,217.8,341.4,
30,2004/1/1,2:41:0,633.6,932.4,
31,2004/1/1,2:41:0,251.4,554.4,
32,2004/1/1,2:41:0,304.6,24.0,
33,2004/1/1,2:41:0,267.4,279.4,
34,2004/1/1,2:41:0,163.8,981.6,
35,2004/1/1,2:41:0,379.2,1115.2,
36,2004/1/1,2:41:0,694,563.4,
37,2004/1/1,2:41:0,665.8,989.0,
38,2004/1/1,2:41:0,363,1110.6,
39,2004/1/1,2:41:0,594.2,1016.2,
40,2004/1/1,2:41:0,700.6,275.2,
41,2004/1/1,2:41:0,60.2,1009.8,
42,2004/1/1,2:41:0,759.6,678.6,
43,2004/1/1,2:41:0,155.4,578.6,
44,2004/1/1,2:41:0,712.2,142.0,
45,2004/1/1,2:41:0,551.2,702.2,
46,2004/1/1,2:41:0,90,885.4,
47,2004/1/1,2:41:0,560.2,281.4,
48,2004/1/1,2:41:0,586.8,287.0,
49,2004/1/1,2:41:0,685,582.2,
50,2004/1/1,2:41:0,352.8,1097.2,
51,2004/1/1,2:41:0,699.2,233.2,
52,2004/1/1,2:41:0,668.2,119.8,
53,2004/1/1,2:41:0,563.6,124.2,
54,2004/1/1,2:41:0,162.4,173.6,
55,2004/1/1,2:41:0,779.4,209.0,
56,2004/1/1,2:41:0,269.2,983.4,
57,2004/1/1,2:41:0,206.6,337.8,
58,2004/1/1,2:41:0,751.6,1093.4,
59,2004/1/1,2:41:0,200.8,299.8,
60,2004/1/1,2:41:0,571.2,674.8,
61,2004/1/1,2:41:0,124.2,544.8,
62,2004/1/1,2:41:0,156.2,585.6,
63,2004/1/1,2:41:0,66.4,760.8,
64,2004/1/1,2:41:0,491.2,674.6,
65,2004/1/1,2:41:0,359.4,596.2,
66,2004/1/1,2:41:0,122.2,163.6,
67,2004/1/1,2:41:0,305.6,366.8,
68,2004/1/1,2:41:0,571.2,1120.4,
69,2004/1/1,2:41:0,588.8,587.8,
70,2004/1/1,2:41:0,725.4,458.2,
71,2004/1/1,2:41:0,433,154.6,
72,2004/1/1,2:41:0,752.4,28.6,
73,2004/1/1,2:41:0,280.8,983.8,
74,2004/1/1,2:41:0,730,895.0,
75,2004/1/1,2:41:0,557.4,586.4,
76,2004/1/1,2:41:0,283.4,615.0,
77,2004/1/1,2:41:0,617.2,707.2,
78,2004/1/1,2:41:0,74,893.0,
79,2004/1/1,2:41:0,757.8,77.2,
80,2004/1/1,2:41:0,116.8,560.6,
81,2004/1/1,2:41:0,649,177.6,
82,2004/1/1,2:41:0,545.8,570.6,
83,2004/1/1,2:41:0,370.8,259.6,
84,2004/1/1,2:41:0,525,1208.8,
85,2004/1/1,2:41:0,195,202.0,
86,2004/1/1,2:41:0,100.6,1199.2,
87,2004/1/1,2:41:0,690.8,243.2,
88,2004/1/1,2:41:0,738.6,807.4,
89,2004/1/1,2:41:0,266.4,701.2,
90,2004/1/1,2:41:0,98,907.2,
91,2004/1/1,2:41:0,684.2,691.8,
92,2004/1/1,2:41:0,371.6,698.0,
93,2004/1/1,2:41:0,549.6,1098.2,
94,2004/1/1,2:41:0,563.6,1118.4,
95,2004/1/1,2:41:0,18.6,209.4,
96,2004/1/1,2:41:0,446.8,134.0,
97,2004/1/1,2:41:0,503,790.8,
98,2004/1/1,2:41:0,176.2,255.2,
99,2004/1/1,2:41:0,745.2,874.2,
100,2004/1/1,2:41:0,506.2,215.0,
1,2004/1/1,2:42:0,141.6,147.8,
2,2004/1/1,2:42:0,205.2,1090.0,
3,2004/1/1,2:42:0,363.8,552.8,
4,2004/1/1,2:42:0,657.8,230.0,
5,2004/1/1,2:42:0,626,253.8,
6,2004/1/1,2:42:0,704.2,992.4,
7,2004/1/1,2:42:0,370.8,156.0,
8,2004/1/1,2:42:0,552.6,121.6,
9,2004/1/1,2:42:0,511.4,207.6,
10,2004/1/1,2:42:0,201.4,528.6,
11,2004/1/1,2:42:0,735.4,884.4,
12,2004/1/1,2:42:0,87.2,1215.0,
13,2004/1/1,2:42:0,474.6,143.6,
14,2004/1/1,2:42:0,714.4,47.2,
15,2004/1/1,2:42:0,670.2,134.0,
16,2004/1/1,2:42:0,530.4,887.8,
17,2004/1/1,2:42:0,585.2,148.8,
18,2004/1/1,2:42:0,674.8,1059.6,
19,2004/1/1,2:42:0,628.4,794.2,
20,2004/1/1,2:42:0,297.8,717.8,
21,2004/1/1,2:42:0,558,778.6,
22,2004/1/1,2:42:0,637.6,176.8,
23,2004/1/1,2:42:0,318.6,909.8,
24,2004/1/1,2:42:0,555.4,681.0,
25,2004/1/1,2:42:0,167.4,950.2,
26,2004/1/1,2:42:0,564.4,674.8,
27,2004/1/1,2:42:0,213.8,1152.8,
28,2004/1/1,2:42:0,241,1096.8,
29,2004/1/1,2:42:0,216.8,333.2,
30,2004/1/1,2:42:0,631.8,914.8,
31,2004/1/1,2:42:0,251.4,554.4,
32,2004/1/1,2:42:0,302.8,24.4,
33,2004/1/1,2:42:0,267.2,279.4,
34,2004/1/1,2:42:0,162.4,983.0,
35,2004/1/1,2:42:0,378,1114.0,
36,2004/1/1,2:42:0,694.8,563.8,
37,2004/1/1,2:42:0,666.4,990.0,
38,2004/1/1,2:42:0,361.6,1109.8,
39,2004/1/1,2:42:0,592.8,1017.2,
40,2004/1/1,2:42:0,702.4,273.6,
41,2004/1/1,2:42:0,60.2,1010.8,
42,2004/1/1,2:42:0,760.8,678.6,
43,2004/1/1,2:42:0,155.4,578.0,
44,2004/1/1,2:42:0,710.8,143.0,
45,2004/1/1,2:42:0,551,701.2,
46,2004/1/1,2:42:0,89.2,887.0,
47,2004/1/1,2:42:0,559.4,281.8,
48,2004/1/1,2:42:0,585.2,288.0,
49,2004/1/1,2:42:0,686.2,580.8,
50,2004/1/1,2:42:0,351.4,1096.4,
51,2004/1/1,2:42:0,698.8,234.2,
52,2004/1/1,2:42:0,668.2,118.2,
53,2004/1/1,2:42:0,565.2,123.0,
54,2004/1/1,2:42:0,163.6,173.6,
55,2004/1/1,2:42:0,759.4,210.2,
56,2004/1/1,2:42:0,270,984.6,
57,2004/1/1,2:42:0,205,351.4,
58,2004/1/1,2:42:0,751,1094.8,
59,2004/1/1,2:42:0,199.6,301.6,
60,2004/1/1,2:42:0,572.2,674.8,
61,2004/1/1,2:42:0,122.6,543.2,
62,2004/1/1,2:42:0,156.2,587.0,
63,2004/1/1,2:42:0,65.4,759.2,
64,2004/1/1,2:42:0,491.6,674.6,
65,2004/1/1,2:42:0,361.2,597.0,
66,2004/1/1,2:42:0,120.8,163.8,
67,2004/1/1,2:42:0,307.2,366.2,
68,2004/1/1,2:42:0,569.8,1119.4,
